id,time,Lon,Lat,pH,DO,NH3N,CODMn
2272,2023-12-18 00:00,115.778100,36.997200,8.298333,12.516667,0.420167,2.731667
2272,2023-12-19 00:00,115.778100,36.997200,8.276667,12.691667,0.462833,2.601667
2272,2023-12-20 00:00,115.778100,36.997200,8.270000,12.718333,0.558833,2.606667
2272,2023-12-21 00:00,115.778100,36.997200,8.273333,12.761667,0.471167,2.636667
2272,2023-12-22 00:00,115.778100,36.997200,8.271667,12.833333,1.033833,3.643333
2272,2023-12-23 00:00,115.778100,36.997200,8.206667,13.006667,0.488000,3.125000
2272,2023-12-24 00:00,115.778100,36.997200,8.220000,12.930000,0.441500,2.641667
2272,2023-12-25 00:00,115.778100,36.997200,8.226667,12.863333,0.402167,2.566667
2272,2023-12-26 00:00,115.778100,36.997200,8.217143,12.783571,0.392714,2.637143
2272,2023-12-27 00:00,115.778100,36.997200,8.210286,12.792143,0.382428,2.702286
2272,2023-12-28 00:00,115.778100,36.997200,8.203429,12.800714,0.372143,2.767428
2272,2023-12-29 00:00,115.778100,36.997200,8.196571,12.809286,0.361857,2.832572
2272,2023-12-30 00:00,115.778100,36.997200,8.189714,12.817857,0.351571,2.897714
2272,2023-12-31 00:00,115.778100,36.997200,8.182857,12.826428,0.341286,2.962857
2272,2024-01-01 00:00,115.778100,36.997200,8.183977,12.832784,0.340500,2.980057
2272,2024-01-02 00:00,115.778100,36.997200,8.190796,12.837557,0.346500,2.963012
2272,2024-01-03 00:00,115.778100,36.997200,8.197614,12.842330,0.352500,2.945966
2272,2024-01-04 00:00,115.778100,36.997200,8.204432,12.847102,0.358500,2.928921
2272,2024-01-05 00:00,115.778100,36.997200,8.211250,12.851875,0.364500,2.911875
2272,2024-01-06 00:00,115.778100,36.997200,8.218068,12.856648,0.370500,2.894830
2272,2024-01-07 00:00,115.778100,36.997200,8.224886,12.861421,0.376500,2.877784
2272,2024-01-08 00:00,115.778100,36.997200,8.231704,12.866193,0.382500,2.860738
2272,2024-01-09 00:00,115.778100,36.997200,8.238523,12.870966,0.388500,2.843693
2272,2024-01-10 00:00,115.778100,36.997200,8.245341,12.875739,0.394500,2.826648
2272,2024-01-11 00:00,115.778100,36.997200,8.252159,12.880512,0.400500,2.809603
2272,2024-01-12 00:00,115.778100,36.997200,8.258977,12.885284,0.406500,2.792557
2272,2024-01-13 00:00,115.778100,36.997200,8.265795,12.890057,0.412500,2.775512
2272,2024-01-14 00:00,115.778100,36.997200,8.272614,12.894830,0.418500,2.758466
2272,2024-01-15 00:00,115.778100,36.997200,8.296364,12.652955,0.335000,2.910341
2272,2024-01-16 00:00,115.778100,36.997200,8.208333,9.194167,0.133537,3.590000
2272,2024-01-17 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-01-18 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-01-19 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-01-20 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-01-21 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-01-22 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-01-23 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-01-24 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-01-25 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-01-26 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-01-27 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-01-28 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-01-29 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-01-30 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-01-31 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-01 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-02 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-03 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-04 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-05 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-06 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-07 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-08 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-09 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-10 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-11 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-12 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-13 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-14 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-15 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-16 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-17 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-18 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-19 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-20 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-21 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-22 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-23 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-24 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-25 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-26 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-27 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-28 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-02-29 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-01 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-02 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-03 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-04 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-05 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-06 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-07 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-08 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-09 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-10 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-11 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-12 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-13 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-14 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-15 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-16 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-17 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-18 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-19 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-20 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-21 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-22 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-23 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-24 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-25 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-26 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-27 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-28 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-29 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-30 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-03-31 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-01 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-02 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-03 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-04 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-05 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-06 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-07 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-08 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-09 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-10 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-11 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-12 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-13 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-14 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-15 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-16 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-17 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-18 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-19 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-20 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-21 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-22 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-23 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-24 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-25 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-26 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-27 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-28 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-29 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-04-30 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-01 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-02 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-03 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-04 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-05 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-06 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-07 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-08 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-09 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-10 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-11 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-12 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-13 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-14 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-15 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-16 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-17 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-18 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-19 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-20 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-21 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-22 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-23 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-24 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-25 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-26 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-27 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-28 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-29 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-30 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-05-31 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-06-01 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-06-02 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-06-03 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-06-04 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-06-05 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-06-06 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-06-07 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-06-08 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-06-09 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-06-10 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-06-11 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-06-12 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-06-13 00:00,115.778100,36.997200,8.180000,8.650000,0.146444,3.626000
2272,2024-06-14 00:00,115.778100,36.997200,8.157252,8.440480,0.113363,4.197947
2272,2024-06-15 00:00,115.778100,36.997200,8.124583,8.150139,0.095930,4.767778
2272,2024-06-16 00:00,115.778100,36.997200,8.106726,8.004663,0.124097,4.763969
2272,2024-06-17 00:00,115.778100,36.997200,8.088869,7.859187,0.152264,4.760158
2272,2024-06-18 00:00,115.778100,36.997200,8.071012,7.713710,0.180431,4.756350
2272,2024-06-19 00:00,115.778100,36.997200,8.053155,7.568234,0.208597,4.752540
2272,2024-06-20 00:00,115.778100,36.997200,8.035298,7.422758,0.236764,4.748730
2272,2024-06-21 00:00,115.778100,36.997200,8.017441,7.277282,0.264930,4.744920
2272,2024-06-22 00:00,115.778100,36.997200,7.999583,7.131806,0.293097,4.741111
2272,2024-06-23 00:00,115.778100,36.997200,7.981726,6.986329,0.321264,4.737302
2272,2024-06-24 00:00,115.778100,36.997200,7.963869,6.840853,0.349430,4.733492
2272,2024-06-25 00:00,115.778100,36.997200,7.946012,6.695377,0.377597,4.729682
2272,2024-06-26 00:00,115.778100,36.997200,7.928155,6.549901,0.405764,4.725873
2272,2024-06-27 00:00,115.778100,36.997200,7.910298,6.404425,0.433930,4.722064
2272,2024-06-28 00:00,115.778100,36.997200,7.892440,6.258948,0.462097,4.718254
2272,2024-06-29 00:00,115.778100,36.997200,7.874583,6.113472,0.490264,4.714444
2272,2024-06-30 00:00,115.778100,36.997200,7.856726,5.967996,0.518430,4.710635
2272,2024-07-01 00:00,115.778100,36.997200,7.838869,5.822520,0.546597,4.706826
2272,2024-07-02 00:00,115.778100,36.997200,7.821012,5.677044,0.574764,4.703016
2272,2024-07-03 00:00,115.778100,36.997200,7.803155,5.531567,0.602930,4.699207
2272,2024-07-04 00:00,115.778100,36.997200,7.785298,5.386091,0.631097,4.695397
2272,2024-07-05 00:00,115.778100,36.997200,7.767440,5.240615,0.659264,4.691588
2272,2024-07-06 00:00,115.778100,36.997200,7.902441,5.502172,0.191465,4.104318
2272,2024-07-07 00:00,115.778100,36.997200,7.916610,5.582898,0.147470,4.038807
2272,2024-07-08 00:00,115.778100,36.997200,7.917898,5.637216,0.147046,4.025852
2272,2024-07-09 00:00,115.778100,36.997200,7.919186,5.691534,0.146621,4.012898
2272,2024-07-10 00:00,115.778100,36.997200,7.920474,5.745853,0.146197,3.999943
2272,2024-07-11 00:00,115.778100,36.997200,7.921761,5.800170,0.145773,3.986989
2272,2024-07-12 00:00,115.778100,36.997200,7.923049,5.854488,0.145348,3.974034
2272,2024-07-13 00:00,115.778100,36.997200,7.924337,5.908806,0.144924,3.961080
2272,2024-07-14 00:00,115.778100,36.997200,7.925625,5.963125,0.144500,3.948125
2272,2024-07-15 00:00,115.778100,36.997200,7.926913,6.017444,0.144076,3.935171
2272,2024-07-16 00:00,115.778100,36.997200,7.928201,6.071762,0.143652,3.922216
2272,2024-07-17 00:00,115.778100,36.997200,7.929489,6.126080,0.143227,3.909262
2272,2024-07-18 00:00,115.778100,36.997200,7.930776,6.180398,0.142803,3.896307
2272,2024-07-19 00:00,115.778100,36.997200,7.932064,6.234716,0.142379,3.883352
2272,2024-07-20 00:00,115.778100,36.997200,7.933352,6.289034,0.141954,3.870398
2272,2024-07-21 00:00,115.778100,36.997200,7.934640,6.343353,0.141530,3.857443
2272,2024-07-22 00:00,115.778100,36.997200,7.935928,6.397670,0.141106,3.844488
2272,2024-07-23 00:00,115.778100,36.997200,7.937216,6.451988,0.140682,3.831534
2272,2024-07-24 00:00,115.778100,36.997200,7.938504,6.506306,0.140258,3.818580
2272,2024-07-25 00:00,115.778100,36.997200,7.939792,6.560625,0.139833,3.805625
2272,2024-07-26 00:00,115.778100,36.997200,7.941080,6.614944,0.139409,3.792671
2272,2024-07-27 00:00,115.778100,36.997200,7.942367,6.669261,0.138985,3.779716
2272,2024-07-28 00:00,115.778100,36.997200,7.943655,6.723580,0.138561,3.766762
2272,2024-07-29 00:00,115.778100,36.997200,7.944943,6.777898,0.138136,3.753807
2272,2024-07-30 00:00,115.778100,36.997200,7.946231,6.832216,0.137712,3.740853
2272,2024-07-31 00:00,115.778100,36.997200,7.947519,6.886535,0.137288,3.727897
2272,2024-08-01 00:00,115.778100,36.997200,7.948807,6.940852,0.136864,3.714943
2272,2024-08-02 00:00,115.778100,36.997200,7.950095,6.995170,0.136439,3.701988
2272,2024-08-03 00:00,115.778100,36.997200,7.951383,7.049488,0.136015,3.689034
2272,2024-08-04 00:00,115.778100,36.997200,7.952670,7.103806,0.135591,3.676080
2272,2024-08-05 00:00,115.778100,36.997200,7.953958,7.158125,0.135167,3.663125
2272,2024-08-06 00:00,115.778100,36.997200,7.955246,7.212444,0.134742,3.650170
2272,2024-08-07 00:00,115.778100,36.997200,7.956534,7.266762,0.134318,3.637216
2272,2024-08-08 00:00,115.778100,36.997200,7.957822,7.321080,0.133894,3.624262
2272,2024-08-09 00:00,115.778100,36.997200,7.959110,7.375397,0.133470,3.611307
2272,2024-08-10 00:00,115.778100,36.997200,7.960398,7.429716,0.133046,3.598353
2272,2024-08-11 00:00,115.778100,36.997200,7.961686,7.484034,0.132621,3.585398
2272,2024-08-12 00:00,115.778100,36.997200,7.962973,7.538352,0.132197,3.572443
2272,2024-08-13 00:00,115.778100,36.997200,7.964261,7.592671,0.131773,3.559488
2272,2024-08-14 00:00,115.778100,36.997200,7.965549,7.646988,0.131348,3.546534
2272,2024-08-15 00:00,115.778100,36.997200,7.966837,7.701306,0.130924,3.533580
2272,2024-08-16 00:00,115.778100,36.997200,7.968125,7.755625,0.130500,3.520625
2272,2024-08-17 00:00,115.778100,36.997200,7.969413,7.809944,0.130076,3.507670
2272,2024-08-18 00:00,115.778100,36.997200,7.970701,7.864262,0.129652,3.494716
2272,2024-08-19 00:00,115.778100,36.997200,7.971989,7.918580,0.129227,3.481761
2272,2024-08-20 00:00,115.778100,36.997200,7.973276,7.972897,0.128803,3.468807
2272,2024-08-21 00:00,115.778100,36.997200,7.974564,8.027215,0.128379,3.455852
2272,2024-08-22 00:00,115.778100,36.997200,7.975852,8.081535,0.127954,3.442897
2272,2024-08-23 00:00,115.778100,36.997200,7.977140,8.135852,0.127530,3.429943
2272,2024-08-24 00:00,115.778100,36.997200,7.978428,8.190171,0.127106,3.416989
2272,2024-08-25 00:00,115.778100,36.997200,7.979716,8.244489,0.126682,3.404034
2272,2024-08-26 00:00,115.778100,36.997200,7.981004,8.298806,0.126258,3.391080
2272,2024-08-27 00:00,115.778100,36.997200,7.982292,8.353125,0.125833,3.378125
2272,2024-08-28 00:00,115.778100,36.997200,7.983580,8.407444,0.125409,3.365170
2272,2024-08-29 00:00,115.778100,36.997200,7.984867,8.461762,0.124985,3.352216
2272,2024-08-30 00:00,115.778100,36.997200,7.986155,8.516080,0.124561,3.339262
2272,2024-08-31 00:00,115.778100,36.997200,7.987443,8.570398,0.124136,3.326307
2272,2024-09-01 00:00,115.778100,36.997200,7.988731,8.624716,0.123712,3.313352
2272,2024-09-02 00:00,115.778100,36.997200,7.990019,8.679034,0.123288,3.300398
2272,2024-09-03 00:00,115.778100,36.997200,7.991307,8.733352,0.122864,3.287443
2272,2024-09-04 00:00,115.778100,36.997200,7.992595,8.787670,0.122439,3.274488
2272,2024-09-05 00:00,115.778100,36.997200,7.993883,8.841989,0.122015,3.261534
2272,2024-09-06 00:00,115.778100,36.997200,7.995170,8.896306,0.121591,3.248580
2272,2024-09-07 00:00,115.778100,36.997200,7.996458,8.950625,0.121167,3.235625
2272,2024-09-08 00:00,115.778100,36.997200,7.997746,9.004944,0.120742,3.222670
2272,2024-09-09 00:00,115.778100,36.997200,7.999034,9.059262,0.120318,3.209716
2272,2024-09-10 00:00,115.778100,36.997200,8.001420,7.455027,0.124323,3.348016
2272,2024-09-11 00:00,115.778100,36.997200,8.009461,6.684148,0.128024,3.426434
2272,2024-09-12 00:00,115.778100,36.997200,8.018195,6.743362,0.129894,3.432373
2272,2024-09-13 00:00,115.778100,36.997200,8.026929,6.802577,0.131762,3.438311
2272,2024-09-14 00:00,115.778100,36.997200,8.035662,6.861790,0.133632,3.444250
2272,2024-09-15 00:00,115.778100,36.997200,8.044396,6.921004,0.135500,3.450189
2272,2024-09-16 00:00,115.778100,36.997200,8.053130,6.980218,0.137370,3.456128
2272,2024-09-17 00:00,115.778100,36.997200,8.061863,7.039432,0.139239,3.462067
2272,2024-09-18 00:00,115.778100,36.997200,8.070597,7.098646,0.141108,3.468006
2272,2024-09-19 00:00,115.778100,36.997200,8.079330,7.157860,0.142976,3.473945
2272,2024-09-20 00:00,115.778100,36.997200,8.088064,7.217074,0.144846,3.479884
2272,2024-09-21 00:00,115.778100,36.997200,8.096798,7.276289,0.146714,3.485822
2272,2024-09-22 00:00,115.778100,36.997200,8.105531,7.335502,0.148584,3.491761
2272,2024-09-23 00:00,115.778100,36.997200,8.114265,7.394716,0.150453,3.497700
2272,2024-09-24 00:00,115.778100,36.997200,8.122999,7.453930,0.152322,3.503639
2272,2024-09-25 00:00,115.778100,36.997200,8.131732,7.513144,0.154190,3.509578
2272,2024-09-26 00:00,115.778100,36.997200,8.140466,7.572358,0.156060,3.515517
2272,2024-09-27 00:00,115.778100,36.997200,8.149199,7.631572,0.157928,3.521456
2272,2024-09-28 00:00,115.778100,36.997200,8.157933,7.690787,0.159798,3.527394
2272,2024-09-29 00:00,115.778100,36.997200,8.166667,7.750000,0.161667,3.533333
2272,2024-09-30 00:00,115.778100,36.997200,8.175400,7.809213,0.163536,3.539272
2272,2024-10-01 00:00,115.778100,36.997200,8.184134,7.868427,0.165404,3.545211
2272,2024-10-02 00:00,115.778100,36.997200,8.192868,7.927642,0.167274,3.551150
2272,2024-10-03 00:00,115.778100,36.997200,8.201601,7.986856,0.169142,3.557089
2272,2024-10-04 00:00,115.778100,36.997200,8.210335,8.046070,0.171012,3.563028
2272,2024-10-05 00:00,115.778100,36.997200,8.219068,8.105284,0.172880,3.568966
2272,2024-10-06 00:00,115.778100,36.997200,8.227802,8.164498,0.174749,3.574905
2272,2024-10-07 00:00,115.778100,36.997200,8.236536,8.223712,0.176618,3.580844
2272,2024-10-08 00:00,115.778100,36.997200,8.245269,8.282925,0.178488,3.586783
2272,2024-10-09 00:00,115.778100,36.997200,8.254003,8.342140,0.180356,3.592722
2272,2024-10-10 00:00,115.778100,36.997200,8.262737,8.401354,0.182226,3.598661
2272,2024-10-11 00:00,115.778100,36.997200,8.271470,8.460568,0.184095,3.604600
2272,2024-10-12 00:00,115.778100,36.997200,8.280204,8.519782,0.185964,3.610538
2272,2024-10-13 00:00,115.778100,36.997200,8.288937,8.578996,0.187832,3.616478
2272,2024-10-14 00:00,115.778100,36.997200,8.297671,8.638210,0.189702,3.622416
2272,2024-10-15 00:00,115.778100,36.997200,8.306405,8.697424,0.191570,3.628355
2272,2024-10-16 00:00,115.778100,36.997200,8.315138,8.756638,0.193440,3.634294
2272,2024-10-17 00:00,115.778100,36.997200,8.323872,8.815852,0.195309,3.640233
2272,2024-10-18 00:00,115.778100,36.997200,8.332606,8.875066,0.197177,3.646172
2272,2024-10-19 00:00,115.778100,36.997200,8.341339,8.934280,0.199046,3.652111
2272,2024-10-20 00:00,115.778100,36.997200,8.350073,8.993494,0.200916,3.658050
2272,2024-10-21 00:00,115.778100,36.997200,8.358806,9.052708,0.202784,3.663988
2272,2024-10-22 00:00,115.778100,36.997200,8.367540,9.111922,0.204654,3.669927
2272,2024-10-23 00:00,115.778100,36.997200,8.376274,9.171136,0.206522,3.675866
2272,2024-10-24 00:00,115.778100,36.997200,8.385007,9.230350,0.208392,3.681805
2272,2024-10-25 00:00,115.778100,36.997200,8.393741,9.289564,0.210260,3.687744
2272,2024-10-26 00:00,115.778100,36.997200,8.402475,9.348778,0.212130,3.693683
2272,2024-10-27 00:00,115.778100,36.997200,8.411208,9.407992,0.213998,3.699622
2272,2024-10-28 00:00,115.778100,36.997200,8.419942,9.467206,0.215868,3.705561
2272,2024-10-29 00:00,115.778100,36.997200,8.428675,9.526420,0.217736,3.711499
